MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1486019939,24.90567,60.135231000000005,14.5,1,1,4691590,0,212,30.6,49134,6080,6.5,389,205,1744.755,1660.62321653109,107.77226517597674,93.12856958041267,24.90408333,60.1355,-8.187999725
276829000,1486106281,24.90568,60.132130000000004,15.1,0,359,4691590,0,212,30.6,49134,6080,6.5,418,203,1790.8254,1663.9134208645999,85.4447716831807,149.6501390580178,24.903000000000002,60.132,-2.855999947
276829000,1486192684,24.90567,60.133120999999996,14.6,0,0,4691590,0,212,30.6,49134,6080,6.8,445,132,1130.2896,1039.68450495965,62.127540094244075,167.86046726173268,24.903000000000002,60.13241667,-2.855999947
276829000,1486300688,24.905621,60.135151,15.3,1,2,4691590,0,212,30.6,49134,6080,6.4,479,132,1178.1528,1087.95141785926,112.46672075128758,93.88221973319003,24.90408333,60.1355,-8.187999725
276829000,1486452054,24.905569,60.130230000000005,15.4,2,3,4691590,0,212,30.6,49134,6080,6.5,538,185,1660.7820000000002,1539.5211055444,69.75870594738765,86.4594082182831,24.90408333,60.13,-8.187999725
276829000,1486645932,24.905920000000002,60.135849,13.9,0,1,4691590,0,212,30.6,49134,6080,6.7,617,127,1041.4254,987.761486537168,68.14410556749854,109.2220847980627,24.90408333,60.1355,-8.187999725
276829000,1486732440,24.90597,60.136261,13.4,2,3,4691590,0,212,30.6,49134,6080,6.7,647,137,1087.9444,1077.8645514207599,48.037037773265645,134.83713535528275,24.90408333,60.1355,-8.187999725
276829000,1486797147,24.905399,60.13148100000001,13.6,1,0,4691590,0,212,30.6,49134,6080,6.7,674,120,965.3760000000001,946.373489042325,113.44469051797324,145.33049737659928,24.903000000000002,60.132,-2.855999947
276829000,1486883483,24.905279,60.13513199999999,12.2,2,1,4691590,0,212,30.6,49134,6080,6.5,707,139,1017.4244,1015.6314279327099,120.67628141340764,78.07741603353904,24.90408333,60.1355,-8.187999725
276829000,1486883825,24.907529999999998,60.145199,1.9,165,276,4691590,0,212,30.6,49134,6080,6.5,707,210,416.68199999999996,409.68911199656304,94.04828236094062,1097.4495726598643,24.90408333,60.1355,-8.187999725
276829000,1487142705,24.90543,60.132629,13.8,0,0,4691590,0,212,30.6,49134,6080,6.8,818,138,1124.4792,1109.7690052624,80.06337147618382,137.10762592674894,24.903000000000002,60.13241667,-2.855999947
276829000,1487251125,24.905769,60.132118000000006,14.6,359,359,4691590,0,212,30.6,49134,6080,6.7,852,138,1181.6664,1102.93903205126,86.11596930815062,154.45453871586835,24.903000000000002,60.132,-2.855999947
276829000,1487315964,24.906999999999996,60.131351,13.3,0,359,4691590,0,212,30.6,49134,6080,6.7,878,144,1136.0736,1084.02138454013,48.121311043504306,221.21381269453371,24.90408333,60.13,-8.187999725
276829000,1487402407,24.905581,60.13559,14.5,3,2,4691590,0,212,30.6,49134,6080,6.6,909,216,1838.376,1748.2224920241902,81.12945643927732,83.82976767799904,24.90408333,60.1355,-8.187999725
276829000,1487445462,24.905371,60.129391000000005,15.5,0,359,4691590,0,212,30.6,49134,6080,6.6,917,138,1246.002,1142.0297985959,134.47141421383805,98.62130400323774,24.90408333,60.13,-8.187999725
276829000,1487510315,24.90527,60.13567,14.9,359,358,4691590,0,212,30.6,49134,6080,7.0,943,138,1203.1116,1106.4020103116802,75.97456867920954,68.61116502355503,24.90408333,60.1355,-8.187999725
276829000,1487531917,24.905371,60.131721,15.3,359,358,4691590,0,212,30.6,49134,6080,7.0,948,132,1178.1528,1071.9024631708699,105.27194382871744,135.391640662824,24.903000000000002,60.132,-2.855999947
276829000,1487575126,24.905479,60.13483000000001,15.0,1,0,4691590,0,212,30.6,49134,6080,6.9,970,137,1201.49,1107.67833867859,133.9030927788619,107.6471975781945,24.90408333,60.1355,-8.187999725
276829000,1487693673,24.90543,60.132118000000006,15.5,359,0,4691590,0,212,30.6,49134,6080,6.9,1013,144,1300.1760000000002,1163.9713629596902,84.43894074225457,135.69163125147716,24.903000000000002,60.132,-2.855999947
276829000,1487747646,24.905279,60.130322,14.7,0,0,4691590,0,212,30.6,49134,6080,6.9,1044,132,1137.1272,1069.90817459829,61.63767456457147,75.52130125868929,24.90408333,60.13,-8.187999725
