MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1485701837,24.9014,60.037997999999995,26.8,169,170,4691590,0,212,30.6,49134,6080,6.6,256,124,1845.4176,1682.2349287258098,269.7199316409839,1613.4474197249879,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485701959,24.905399,60.02327,25.8,180,182,4691590,0,212,30.6,49134,6080,6.6,256,122,1752.4568,1652.77647709508,266.31503116106103,1347.1502748811542,24.88125,60.022916666666696,-9.26299953460693
276829000,1485722966,24.903879,60.035518999999994,26.4,166,168,4691590,0,212,30.6,49134,6080,6.6,261,122,1790.3744,1635.23910160979,281.60808787875203,1725.8862476949143,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485723088,24.904301,60.020939,25.9,186,186,4691590,0,212,30.6,49134,6080,6.6,261,122,1758.7764,1621.4915192668302,273.7168912912245,1304.1424661157962,24.88125,60.022916666666696,-9.26299953460693
276829000,1485809161,24.902519,60.03591899999999,25.8,161,163,4691590,0,212,30.6,49134,6080,6.9,293,121,1738.0924,1593.5003967608802,285.044541903556,1650.9807315079802,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485809284,24.905569,60.0215,25.0,185,187,4691590,0,212,30.6,49134,6080,6.9,293,123,1715.85,1612.3459427815699,269.62822015315476,1365.2448688108063,24.88125,60.022916666666696,-9.26299953460693
276829000,1485854974,24.8985,60.040721999999995,27.6,158,159,4691590,0,212,30.6,49134,6080,6.9,318,133,2034.4744,1832.8196027815802,268.4734293317597,1543.5663234543326,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485888601,24.894171,60.045520999999994,26.7,155,155,4691590,0,212,30.6,49134,6080,7.0,333,124,1838.9944,1660.57655598932,251.4484620896722,1634.1554160664778,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485938908,24.901119,60.036949,27.2,163,163,4691590,0,212,30.6,49134,6080,7.0,361,144,2172.9024,1992.46961987557,280.78955067557683,1581.2148133459953,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1485939030,24.904249,60.021809,26.8,184,184,4691590,0,212,30.6,49134,6080,7.0,361,122,1815.6528,1692.5499055759399,271.48647588434574,1288.40188298616,24.88125,60.022916666666696,-9.26299953460693
276829000,1486025288,24.899599,60.034649,22.2,182,183,4691590,0,212,30.6,49134,6080,6.5,391,131,1637.4476,1504.6229372185198,270.27964122299784,1489.7569566879704,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486025420,24.898621,60.021049,22.9,182,182,4691590,0,212,30.6,49134,6080,6.5,391,132,1697.8104,1513.31992502046,280.11618490787225,990.7561082754055,24.88125,60.022916666666696,-9.26299953460693
276829000,1486046904,24.900551,60.030411,24.0,182,183,4691590,0,212,30.6,49134,6080,6.5,395,130,1746.16,1610.5827467109,251.1689107937845,1359.8736549262658,24.877083333333303,60.0270833333333,-9.09899997711182
276829000,1486154969,24.90015,60.041191000000005,22.5,175,176,4691590,0,212,30.6,49134,6080,6.8,428,144,1822.32,1620.78933547263,251.01889008841243,1648.5717116188575,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486155125,24.8995,60.024929,23.0,182,183,4691590,0,212,30.6,49134,6080,6.8,428,156,2014.5839999999998,1808.72382206767,254.5672651782826,1042.0197294552147,24.88125,60.022916666666696,-9.26299953460693
276829000,1486198301,24.90073,60.034801,21.3,179,180,4691590,0,212,30.6,49134,6080,6.8,447,138,1660.6092,1510.6704176993899,272.52129391954475,1551.8560020211073,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486242310,24.89953,60.039680000000004,22.0,177,178,4691590,0,212,30.6,49134,6080,6.4,456,138,1710.648,1531.56414727332,254.23254183265092,1557.5352885478428,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486284541,24.898951,60.03536999999999,22.6,175,173,4691590,0,212,30.6,49134,6080,6.4,477,144,1829.7792,1665.36953101135,277.19400273306405,1451.173160284856,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486284677,24.898251000000002,60.021018999999995,23.3,181,179,4691590,0,212,30.6,49134,6080,6.4,477,136,1777.4384,1596.33055740168,283.56471601296005,971.3161188824372,24.88125,60.022916666666696,-9.26299953460693
276829000,1486306076,24.89957,60.023201,26.5,181,180,4691590,0,212,30.6,49134,6080,6.4,481,189,2783.403,2571.10018949054,268.2158789068184,1022.0356163444478,24.88125,60.022916666666696,-9.26299953460693
276829000,1486328375,24.898121,60.043282,26.4,166,163,4691590,0,212,30.6,49134,6080,6.4,486,184,2700.2368,2431.8344388298897,255.03232737838363,1655.64848131465,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486328561,24.90237,60.02006899999999,27.9,184,182,4691590,0,212,30.6,49134,6080,6.4,486,186,2874.1092,2592.09484874684,283.06771097220314,1219.7169059328965,24.88125,60.022916666666696,-9.26299953460693
276829000,1486370657,24.8985,60.04023000000001,25.2,164,160,4691590,0,212,30.6,49134,6080,6.4,507,123,1728.5928,1576.07933968608,269.37837786709645,1523.4274903758844,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1486370779,24.904079,60.026371,25.2,175,172,4691590,0,212,30.6,49134,6080,6.4,507,122,1714.5392,1571.9918417583099,261.16774770008146,1329.8181367794766,24.88125,60.022916666666696,-9.26299953460693
276829000,1486414849,24.901699,60.021252000000004,26.7,183,181,4691590,0,212,30.6,49134,6080,6.5,518,190,2817.8140000000003,2550.7888983716502,278.22921575246704,1155.2778201042283,24.88125,60.022916666666696,-9.26299953460693
276829000,1486457079,24.90173,60.032341,24.9,177,176,4691590,0,212,30.6,49134,6080,6.5,540,184,2557.2688,2342.96506918217,250.90029581328648,1493.701175283428,24.877083333333303,60.0270833333333,-9.09899997711182
