MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1548680807,24.89945,60.098147999999995,19.3,9,12,4691590,0,212,30.6,49134,6080,7.0,21678,186,2045.5164,2043.1523071210897,257.14877217427863,1708.1838053483064,24.86875,60.0979166666667,-9.97999954223633
276829000,1548701770,24.90457,60.02036999999999,23.8,4,6,4691590,0,212,30.6,49134,6080,7.0,21682,122,1626.0648,1514.28546955448,276.31836602114606,1330.9992277067422,24.88125,60.022916666666696,-9.26299953460693
276829000,1548745101,24.903271,60.019901000000004,23.0,5,6,4691590,0,212,30.6,49134,6080,7.0,21703,122,1575.5079999999998,1453.99811305543,279.31156431627124,1273.1120966713602,24.88125,60.022916666666696,-9.26299953460693
276829000,1548766765,24.90547,60.025002,22.7,359,0,4691590,0,212,30.6,49134,6080,7.0,21707,121,1543.7906,1329.9461735237198,260.24917933559266,1370.33761025184,24.88125,60.022916666666696,-9.26299953460693
276829000,1548766888,24.90185,60.03871899999999,23.1,348,349,4691590,0,212,30.6,49134,6080,7.0,21707,123,1594.7934,1538.55167701547,268.1607816487961,1654.1110004060788,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1548767376,24.897029999999997,60.089431999999995,22.2,7,9,4691590,0,212,30.6,49134,6080,7.0,21707,183,2287.4268,2123.71963552841,278.0112173366964,1645.5542826513758,24.86875,60.09375,-9.89200019836426
276829000,1548788250,24.9048,60.019481999999996,23.1,5,5,4691590,0,212,30.6,49134,6080,7.0,21711,122,1581.8276,1446.9228334983402,281.2556981446981,1367.865574125795,24.88125,60.022916666666696,-9.26299953460693
276829000,1548788434,24.902479,60.038601,23.0,347,347,4691590,0,212,30.6,49134,6080,7.0,21711,184,2376.176,2129.97305788798,270.8618856102581,1685.4963998212274,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1548788985,24.899521,60.095951,21.8,7,7,4691590,0,212,30.6,49134,6080,7.0,21711,184,2261.8016,2144.66321911412,270.30315765864884,1725.947231810795,24.86875,60.0979166666667,-9.97999954223633
276829000,1548832255,24.90093,60.099129000000005,16.9,9,9,4691590,0,212,30.6,49134,6080,7.0,21732,185,1804.527,1733.81432065216,256.69939405573894,1795.390331372808,24.86875,60.0979166666667,-9.97999954223633
276829000,1548853051,24.9046,60.019771999999996,23.0,6,6,4691590,0,212,30.6,49134,6080,7.0,21736,124,1601.336,1473.76708584695,279.07009853103983,1348.4024396189202,24.88125,60.022916666666696,-9.26299953460693
276829000,1548853235,24.903021,60.039001,22.7,347,346,4691590,0,212,30.6,49134,6080,7.0,21736,184,2347.5824,2140.0974906531897,270.6259503665268,1724.8013299286256,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1548874709,24.903548999999998,60.019249,23.0,4,4,4691590,0,212,30.6,49134,6080,7.0,21740,123,1588.422,1478.19017614961,284.2007141125676,1308.9107741379503,24.88125,60.022916666666696,-9.26299953460693
276829000,1548875454,24.89958,60.096191000000005,20.6,8,8,4691590,0,212,30.6,49134,6080,7.0,21740,252,2941.0416,2796.1100547480296,268.40889762376514,1726.0144045609547,24.86875,60.0979166666667,-9.97999954223633
276829000,1548918060,24.90308,60.025847999999996,22.3,354,353,4691590,0,212,30.6,49134,6080,7.0,21761,188,2359.6632,2171.0972791213103,261.99033954248785,1260.2691019317238,24.88125,60.022916666666696,-9.26299953460693
276829000,1548918189,24.899969,60.038872,22.6,353,352,4691590,0,212,30.6,49134,6080,7.0,21761,129,1639.1772,1458.56487701741,263.68930305541403,1556.1958453702334,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1548918704,24.899229000000002,60.092079000000005,21.9,6,5,4691590,0,212,30.6,49134,6080,7.0,21761,140,1728.1879999999999,1583.72956464957,271.27773362607644,1706.1448760936594,24.86875,60.09375,-9.89200019836426
276829000,1548961293,24.898979,60.02059200000001,22.1,3,4,4691590,0,212,30.6,49134,6080,7.0,21769,132,1643.1096,1500.3745442900597,280.68790777483076,1021.9913070367741,24.88125,60.022916666666696,-9.26299953460693
276829000,1548961481,24.899481,60.039680000000004,22.1,352,352,4691590,0,212,30.6,49134,6080,7.0,21769,188,2340.1864,2122.8028587684803,260.22488725682217,1554.9345085977673,24.872916666666697,60.0354166666667,-9.48499965667725
276829000,1548962060,24.90062,60.09848,21.1,5,6,4691590,0,212,30.6,49134,6080,7.0,21769,124,1479.2952,1419.08002704599,261.9865059067642,1774.1836835315005,24.86875,60.0979166666667,-9.97999954223633
276829000,1549004476,24.898670000000003,60.01963000000001,21.5,3,7,4691590,0,212,30.6,49134,6080,7.0,21790,128,1553.536,1396.44746947578,283.6616094571864,1038.1358837682872,24.88125,60.022916666666696,-9.26299953460693
276829000,1549005230,24.899929,60.093810999999995,21.4,4,7,4691590,0,212,30.6,49134,6080,7.0,21790,191,2308.2732,2115.67253910655,262.78906105388245,1734.8752105674544,24.86875,60.09375,-9.89200019836426
276829000,1549026270,24.900370000000002,60.037571,21.6,356,0,4691590,0,212,30.6,49134,6080,7.0,21794,128,1560.1664,1368.05895174576,261.09741020691547,1548.9183623955682,24.872916666666697,60.0354166666667,-9.48499965667725
