MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1485700900,24.90513,60.131802,15.2,181,182,4691590,0,212,30.6,49134,6080,6.6,256,187,1659.3632,1316.72419455818,278.5549994593675,120.41846072996651,24.903000000000002,60.132,-2.855999947
276829000,1485722019,24.905081,60.12783100000001,15.0,180,181,4691590,0,212,30.6,49134,6080,6.6,261,135,1183.95,1014.2195596866801,49.43327566495316,204.46618051112804,24.90791667,60.129,-0.6990000009999999
276829000,1485786860,24.904831,60.129631,15.6,180,182,4691590,0,212,30.6,49134,6080,6.9,289,139,1262.2312,1064.1566884584802,312.6916156365386,58.456216090506054,24.90408333,60.13,-8.187999725
276829000,1485808086,24.90493,60.135391000000006,14.2,181,181,4691590,0,212,30.6,49134,6080,6.9,293,130,1086.228,885.046547158984,283.4722247615286,48.59292153416451,24.90408333,60.1355,-8.187999725
276829000,1485887646,24.9051,60.131302000000005,14.8,180,181,4691590,0,212,30.6,49134,6080,7.0,333,190,1646.616,1336.25473025039,302.6748542200067,140.2495795616031,24.903000000000002,60.132,-2.855999947
276829000,1485959341,24.904869,60.131409,13.4,181,181,4691590,0,212,30.6,49134,6080,7.0,365,209,1659.7108,1240.59736324635,301.3695511584042,122.98695847683503,24.903000000000002,60.132,-2.855999947
276829000,1485980990,24.905081,60.129532,15.5,181,180,4691590,0,212,30.6,49134,6080,7.0,370,149,1345.3210000000001,1064.14392499141,313.23756651314795,76.11630120821849,24.90408333,60.13,-8.187999725
276829000,1486024214,24.905179999999998,60.128631999999996,14.9,180,182,4691590,0,212,30.6,49134,6080,6.5,391,123,1072.3386,893.940100452002,72.91610275048026,157.54094087518882,24.90791667,60.129,-0.6990000009999999
276829000,1486110393,24.905379999999997,60.132518999999995,13.2,181,181,4691590,0,212,30.6,49134,6080,6.5,420,150,1175.64,926.57292396612,264.07261988297336,132.76316420227863,24.903000000000002,60.13241667,-2.855999947
276829000,1486132205,24.90547,60.13513199999999,11.7,179,180,4691590,0,212,30.6,49134,6080,6.5,424,211,1489.7866,1026.14068735102,298.0150730238968,87.28853357007351,24.90408333,60.1355,-8.187999725
276829000,1486153875,24.90542,60.133389,13.4,180,181,4691590,0,212,30.6,49134,6080,6.8,428,147,1167.3564,914.049211944021,230.148341704985,172.69742190877295,24.903000000000002,60.13241667,-2.855999947
276829000,1486219897,24.90505,60.132518999999995,13.0,181,181,4691590,0,212,30.6,49134,6080,6.8,452,131,1013.154,816.921379561197,263.284629071149,114.50141168989201,24.903000000000002,60.13241667,-2.855999947
276829000,1486283425,24.904881,60.131401000000004,12.9,179,178,4691590,0,212,30.6,49134,6080,6.4,477,120,921.8639999999999,734.031830596756,304.55235786149933,124.02810034008175,24.903000000000002,60.132,-2.855999947
276829000,1486305034,24.90505,60.128009999999996,15.8,179,179,4691590,0,212,30.6,49134,6080,6.4,481,137,1258.2628,1035.55146294617,56.308906610240456,193.79168076325112,24.90791667,60.129,-0.6990000009999999
276829000,1486369628,24.905251,60.13612,12.2,179,178,4691590,0,212,30.6,49134,6080,6.4,507,129,944.2284,741.896126754973,225.20878676661167,94.77440925169466,24.90408333,60.1355,-8.187999725
276829000,1486369759,24.905279,60.128009999999996,15.3,182,182,4691590,0,212,30.6,49134,6080,6.4,507,131,1169.2274,901.8478157736031,51.04575059905136,183.46905348986854,24.90791667,60.129,-0.6990000009999999
276829000,1486413809,24.905319,60.128189,15.3,181,180,4691590,0,212,30.6,49134,6080,6.4,518,140,1249.556,1052.0835946094,57.96288059946755,170.32921990430722,24.90791667,60.129,-0.6990000009999999
276829000,1486455993,24.905581,60.136341,14.5,181,180,4691590,0,212,30.6,49134,6080,6.5,540,130,1106.43,879.2029911795911,221.61182432068176,125.32499336859273,24.90408333,60.1355,-8.187999725
276829000,1486492224,24.905179999999998,60.128479000000006,15.5,183,182,4691590,0,212,30.6,49134,6080,6.7,555,122,1101.538,916.641518688318,67.1140656313716,162.81173039066223,24.90791667,60.129,-0.6990000009999999
276829000,1486542546,24.9053,60.12883000000001,15.2,181,181,4691590,0,212,30.6,49134,6080,6.7,582,138,1224.5568,1025.4851743284,81.5814261246843,146.66985281905158,24.90791667,60.129,-0.6990000009999999
276829000,1486564108,24.905371,60.130539,15.3,181,181,4691590,0,212,30.6,49134,6080,6.7,586,131,1169.2274,956.956770315267,229.00008764125892,93.4262276900148,24.90408333,60.13,-8.187999725
276829000,1486629065,24.90568,60.129318000000005,15.0,181,181,4691590,0,212,30.6,49134,6080,6.7,614,122,1069.94,906.7484804392329,309.5697914044117,116.83067124143592,24.90408333,60.13,-8.187999725
276829000,1486672046,24.9049,60.129589,15.2,180,180,4691590,0,212,30.6,49134,6080,6.7,623,136,1206.8096,1007.79630004928,315.2508560746238,64.47668231831913,24.90408333,60.13,-8.187999725
276829000,1486715262,24.905821,60.129768000000006,16.3,181,180,4691590,0,212,30.6,49134,6080,6.7,644,189,1784.8026,1421.0344610366699,284.9821879259979,99.98072677653154,24.90408333,60.13,-8.187999725
276829000,1486758670,24.904970000000002,60.135281000000006,14.4,180,180,4691590,0,212,30.6,49134,6080,6.7,654,126,1065.8592,863.835951931587,296.3436349974995,54.98423533671521,24.90408333,60.1355,-8.187999725
276829000,1486801985,24.905081,60.128349,15.8,181,181,4691590,0,212,30.6,49134,6080,6.7,676,192,1763.4048,1456.84180103725,64.29049620898536,173.50324534081437,24.90791667,60.129,-0.6990000009999999
276829000,1486845699,24.904920999999998,60.130249,15.0,180,181,4691590,0,212,30.6,49134,6080,6.4,688,186,1631.22,1332.87494366537,238.21063532662447,54.19692035941894,24.90408333,60.13,-8.187999725
276829000,1486888353,24.905519,60.133120999999996,15.2,181,182,4691590,5,212,30.6,49134,6080,6.5,710,139,1233.4304,1033.5438375493,238.72687633344077,160.48988343987958,24.903000000000002,60.13241667,-2.855999947
276829000,1486932287,24.905251,60.1297,15.7,179,181,4691590,0,212,30.6,49134,6080,6.9,721,185,1689.531,1413.8666018959698,296.2483771974536,73.00178289139302,24.90408333,60.13,-8.187999725
276829000,1486974748,24.905279,60.13011899999999,15.6,180,181,4691590,0,212,30.6,49134,6080,6.9,742,125,1135.1,973.1734364040649,257.7168612064364,67.7659805696278,24.90408333,60.13,-8.187999725
276829000,1486996271,24.904631,60.132679,15.4,179,181,4691590,0,212,30.6,49134,6080,6.8,748,131,1176.0132,1000.7093501010601,251.12810130644314,95.24099034718421,24.903000000000002,60.13241667,-2.855999947
