MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1485716547,24.895981,60.069901,26.5,1,1,4691590,0,212,30.6,49134,6080,6.6,258,124,1826.148,1636.43594368258,329.3093567582397,3059.0294388478596,24.86875,60.09375,-9.89200019836426
276829000,1485763918,24.8951,60.07360799999999,23.5,0,359,4691590,0,212,30.6,49134,6080,6.6,284,188,2476.524,2347.74948766517,327.84502613248446,2680.8435784422923,24.86875,60.09375,-9.89200019836426
276829000,1485782648,24.896420000000003,60.07543199999999,24.7,0,359,4691590,0,212,30.6,49134,6080,6.6,287,123,1696.7358,1587.0479825556101,323.97383598641676,2556.7378869326503,24.86875,60.09375,-9.89200019836426
276829000,1485802803,24.895149,60.07275,20.6,0,357,4691590,0,212,30.6,49134,6080,6.9,291,123,1435.5084,1397.00200406147,330.8819547467483,2762.8178077020925,24.86875,60.09375,-9.89200019836426
276829000,1485849773,24.895201,60.069481,25.5,0,359,4691590,0,212,30.6,49134,6080,6.9,316,192,2728.1279999999997,2544.50535337617,332.4422519411146,3078.7690384185403,24.86875,60.09375,-9.89200019836426
276829000,1485953562,24.89847,60.000751,26.6,4,4,4691590,0,212,30.6,49134,6080,7.0,363,188,2778.4144,2577.28073944688,334.75374215417463,2649.7569578738094,24.88125,60.022916666666696,-9.26299953460693
276829000,1485974983,24.904320000000002,60.0009,28.1,4,4,4691590,0,212,30.6,49134,6080,7.0,367,187,2908.9346,2696.8391958401503,328.3278379012314,2769.9890479414007,24.88125,60.022916666666696,-9.26299953460693
276829000,1485975511,24.89657,60.0662,24.1,2,3,4691590,0,212,30.6,49134,6080,7.0,367,143,1928.1834,1855.39478454195,330.2400350773453,3437.976717566194,24.86875,60.09375,-9.89200019836426
276829000,1486040048,24.9009,60.00005,26.0,3,2,4691590,0,212,30.6,49134,6080,6.5,393,122,1765.096,1646.5907219668802,334.7292614005469,2773.417113946684,24.88125,60.022916666666696,-9.26299953460693
276829000,1486040667,24.896931,60.06853100000001,22.9,2,1,4691590,0,212,30.6,49134,6080,6.5,393,124,1594.9128,1455.8722097950301,329.83806993159885,3217.965284925144,24.86875,60.09375,-9.89200019836426
276829000,1486105561,24.896919,60.07473,23.4,3,3,4691590,0,212,30.6,49134,6080,6.5,418,127,1666.3924,1565.53678418669,320.51589103007956,2636.0265994723395,24.86875,60.09375,-9.89200019836426
276829000,1486126646,24.900351,60.00721,25.8,4,4,4691590,0,212,30.6,49134,6080,6.5,422,122,1752.4568,1613.14536452962,324.67521297837834,2048.7049892559858,24.88125,60.022916666666696,-9.26299953460693
276829000,1486148237,24.89765,60.009102,26.6,3,3,4691590,0,212,30.6,49134,6080,6.5,426,122,1803.0136,1668.23596658164,326.28478926251785,1790.4045893562964,24.88125,60.022916666666696,-9.26299953460693
276829000,1486148721,24.896721,60.06588000000001,23.7,3,3,4691590,0,212,30.6,49134,6080,6.5,426,122,1619.7452,1537.69837501613,330.3810981670591,3473.6073736127078,24.86875,60.09375,-9.89200019836426
276829000,1486213545,24.896469,60.069881,23.4,2,2,4691590,0,212,30.6,49134,6080,6.8,449,184,2414.3008,2202.5842166581,327.89043714380665,3074.506642119121,24.86875,60.09375,-9.89200019836426
276829000,1486234420,24.90085,60.007629,26.0,4,4,4691590,0,212,30.6,49134,6080,6.8,453,136,1967.648,1831.63273968221,323.31523937879854,2023.8707290764319,24.88125,60.022916666666696,-9.26299953460693
276829000,1486234922,24.895451,60.06623100000001,23.0,3,4,4691590,0,212,30.6,49134,6080,6.8,453,124,1601.336,1546.10801046928,330.14860291089917,3407.26391269004,24.86875,60.09375,-9.89200019836426
276829000,1486278286,24.896549,60.068160999999996,23.7,1,4,4691590,0,212,30.6,49134,6080,6.4,475,183,2429.6178,2280.05710993297,327.5206520185813,3243.82816257911,24.86875,60.09375,-9.89200019836426
276829000,1486299922,24.89555,60.070251,25.2,4,6,4691590,0,212,30.6,49134,6080,6.4,479,122,1714.5392,1570.3925013890698,324.33813765242917,3013.267560023123,24.86875,60.09375,-9.89200019836426
276829000,1486320697,24.898970000000002,60.002602,25.7,3,7,4691590,0,212,30.6,49134,6080,6.4,483,186,2662.1436,2470.4682066420896,329.4165949004889,2469.7140868136944,24.88125,60.022916666666696,-9.26299953460693
276829000,1486321253,24.894871,60.06765,24.6,5,7,4691590,0,212,30.6,49134,6080,6.4,483,186,2556.1608,2377.5374177863396,326.4454431680674,3251.1504350725486,24.86875,60.09375,-9.89200019836426
276829000,1486407441,24.8955,60.067902000000004,25.1,2,3,4691590,0,212,30.6,49134,6080,6.4,515,122,1708.2196,1582.7816840447301,329.6704225435987,3241.991367065838,24.86875,60.09375,-9.89200019836426
276829000,1486450770,24.90567,60.008258999999995,27.7,358,0,4691590,0,212,30.6,49134,6080,6.5,538,230,3530.178,3287.1419670814003,320.1817884920986,2126.4703415172926,24.88125,60.022916666666696,-9.26299953460693
276829000,1486451328,24.896219,60.071121,22.4,359,1,4691590,0,212,30.6,49134,6080,6.5,538,186,2344.1952,2126.5503923202,327.77742661975077,2948.568197223995,24.86875,60.09375,-9.89200019836426
276829000,1486483549,24.896379,60.073399,24.8,4,4,4691590,0,212,30.6,49134,6080,6.7,550,181,2506.1984,2290.7984636561,321.86562814359064,2739.6837581694003,24.86875,60.09375,-9.89200019836426
