MMSI,TIMESTAMP_UTC,LON,LAT,SPEED_KNOTSx10,COURSE,HEADING,SHIP_ID,STATUS,LENGTH,WIDTH,GRT,DWT,DRAUGHTx10,V15,V16,V17,V18,angle,min_dist,depth_lon,depth_lat,depth_dep
276829000,1492168658,24.908779,60.144329000000006,6.7,14,17,4691590,0,212,30.6,49134,6080,6.4,2650,145,648.237,636.948486125261,357.85303523907453,1017.6940166091325,24.90408333,60.1355,-8.187999725
276829000,1492255007,24.905729,60.137901,14.0,4,4,4691590,0,212,30.6,49134,6080,6.5,2681,193,1592.636,1495.74325513539,14.872701159497723,282.7060041850133,24.90408333,60.1355,-8.187999725
276829000,1492449622,24.9062,60.139869999999995,14.8,10,10,4691590,0,212,30.6,49134,6080,6.9,2747,138,1195.9632,1113.72868049811,3.580174822237245,500.8874504829808,24.90408333,60.1355,-8.187999725
276829000,1492536071,24.906219,60.13913,15.5,6,6,4691590,0,212,30.6,49134,6080,6.9,2777,127,1146.683,1030.3467227990302,10.352712267844897,421.4875556874352,24.90408333,60.1355,-8.187999725
276829000,1492665746,24.906969,60.14073199999999,11.0,15,15,4691590,0,212,30.6,49134,6080,6.9,2842,138,924.324,897.3235248526669,0.3791464104846245,604.5734229942418,24.90408333,60.1355,-8.187999725
276829000,1492686986,24.90617,60.138748,12.9,3,2,4691590,0,212,30.6,49134,6080,6.9,2846,127,975.6394,954.484381225558,15.765898147414244,379.99816738323443,24.90408333,60.1355,-8.187999725
276829000,1493054105,24.90587,60.137501,15.0,1,0,4691590,0,212,30.6,49134,6080,6.9,2972,131,1148.87,1059.89582967473,24.004725863160626,244.04932640075089,24.90408333,60.1355,-8.187999725
276829000,1493129723,24.906,60.13887,10.1,4,4,4691590,0,212,30.6,49134,6080,6.9,3007,132,822.5976,816.5230113714281,11.835976652241426,390.2812065581544,24.90408333,60.1355,-8.187999725
276829000,1493129854,24.90863,60.143848,7.4,20,22,4691590,0,212,30.6,49134,6080,6.9,3007,131,633.1492,572.391694397687,353.1942572999223,963.7896751016494,24.90408333,60.1355,-8.187999725
276829000,1493810483,24.905920000000002,60.136951,13.9,5,5,4691590,0,212,30.6,49134,6080,6.8,3271,137,1123.4274,1076.21086203136,27.26518728521276,191.185681898249,24.90408333,60.1355,-8.187999725
276829000,1493875269,24.90575,60.13805,15.4,6,7,4691590,0,212,30.6,49134,6080,6.9,3296,138,1238.8536,1104.87751111422,11.05471243256811,298.8221235567046,24.90408333,60.1355,-8.187999725
276829000,1493896799,24.906549,60.140228,14.8,10,10,4691590,0,212,30.6,49134,6080,6.7,3300,198,1715.9472,1602.52639515785,4.578422120449556,544.2950189700747,24.90408333,60.1355,-8.187999725
276829000,1494156001,24.90625,60.139407999999996,13.8,8,7,4691590,0,212,30.6,49134,6080,6.9,3390,204,1662.2736,1652.98770937341,8.456149041986503,451.7479088821694,24.90408333,60.1355,-8.187999725
276829000,1494760644,24.907619,60.142208,8.6,17,17,4691590,0,212,30.6,49134,6080,6.9,3620,126,687.3048,628.0324444132029,357.7267494077923,772.7605076566219,24.90408333,60.1355,-8.187999725
276829000,1494911986,24.906281,60.139099,14.8,8,8,4691590,0,212,30.6,49134,6080,6.8,3678,138,1195.9632,1098.48560847515,8.937511493398741,419.1653518655565,24.90408333,60.1355,-8.187999725
276829000,1494998471,24.90675,60.14045,14.5,8,7,4691590,0,212,30.6,49134,6080,6.8,3720,133,1131.963,1062.08738697986,8.038144706107733,571.0624055507244,24.90408333,60.1355,-8.187999725
276829000,1495214364,24.906429,60.139599,13.7,8,7,4691590,0,212,30.6,49134,6080,7.1,3789,138,1117.3308,1082.10482883629,8.928398095344054,474.92541754313555,24.90408333,60.1355,-8.187999725
276829000,1495343911,24.906570000000002,60.138771,13.4,3,3,4691590,0,212,30.6,49134,6080,7.1,3841,137,1087.9444,1068.92201647814,17.76385382299309,389.75455228326524,24.90408333,60.1355,-8.187999725
276829000,1495549048,24.90642,60.1399,12.6,12,10,4691590,0,212,30.6,49134,6080,7.1,3915,131,986.0108,972.021407190643,4.83406213335191,507.12855057314084,24.90408333,60.1355,-8.187999725
276829000,1495862366,24.90683,60.140609999999995,8.2,7,9,4691590,0,212,30.6,49134,6080,7.1,4036,132,692.6832,638.591705621756,6.005757185496181,589.4316630964491,24.90408333,60.1355,-8.187999725
276829000,1495862492,24.908279,60.144741,5.7,351,5,4691590,0,212,30.6,49134,6080,7.1,4036,126,498.0276,466.325983476565,7.756482997523921,1055.646486225591,24.90408333,60.1355,-8.187999725
276829000,1496078414,24.905849,60.14036899999999,9.7,9,11,4691590,0,212,30.6,49134,6080,7.1,4106,132,795.2472,739.836572925421,359.25107500528344,551.2790059151702,24.90408333,60.1355,-8.187999725
276829000,1496315966,24.9056,60.139801,13.6,0,359,4691590,0,212,30.6,49134,6080,6.7,4204,126,1013.6448,982.073550564868,10.974233500863647,486.5490907551162,24.90408333,60.1355,-8.187999725
276829000,1496316097,24.908479999999997,60.145939,8.4,46,39,4691590,0,212,30.6,49134,6080,6.7,4204,131,701.0072,700.930871720412,332.86020448390116,1188.4367081514997,24.90408333,60.1355,-8.187999725
276829000,1496337589,24.905531,60.140418999999994,13.5,0,359,4691590,0,212,30.6,49134,6080,6.7,4208,198,1582.614,1560.1834625848999,9.349708168425025,553.9209040964416,24.90408333,60.1355,-8.187999725
276829000,1496488754,24.906151,60.139702,14.3,11,10,4691590,0,212,30.6,49134,6080,6.5,4264,138,1160.2212,1116.46435281255,3.788064691478054,482.0570231717899,24.90408333,60.1355,-8.187999725
276829000,1496510424,24.906779999999998,60.140949,13.4,16,15,4691590,0,212,30.6,49134,6080,6.5,4268,138,1095.8856,1094.3673589375098,358.8636442087643,625.3177016819304,24.90408333,60.1355,-8.187999725
276829000,1496596930,24.906981,60.141151,14.1,18,17,4691590,0,212,30.6,49134,6080,6.9,4298,198,1644.1524,1580.3600247337301,357.34406251883365,649.8669137423555,24.90408333,60.1355,-8.187999725
276829000,1496942195,24.905849,60.138279000000004,14.3,3,3,4691590,0,212,30.6,49134,6080,6.8,4414,144,1210.6656,1166.73747608769,14.582326817394758,324.7957062491678,24.90408333,60.1355,-8.187999725
276829000,1497071839,24.908529,60.142669999999995,11.6,29,28,4691590,0,212,30.6,49134,6080,6.5,4467,132,925.1616,915.3654750008819,349.18126082801984,836.1651863778419,24.90408333,60.1355,-8.187999725
276829000,1497179837,24.90568,60.136848,10.7,3,2,4691590,0,212,30.6,49134,6080,7.0,4502,120,785.112,776.0435308538671,28.573161462623293,174.43829716267746,24.90408333,60.1355,-8.187999725
276829000,1497179975,24.90752,60.142609,7.8,16,16,4691590,0,212,30.6,49134,6080,7.0,4502,138,695.5752,648.6828307021971,357.55371148897285,814.741720854153,24.90408333,60.1355,-8.187999725
276829000,1497201390,24.906179,60.139702,10.3,10,7,4691590,0,212,30.6,49134,6080,7.0,4506,125,791.925,783.268459272023,6.967514499934364,482.43023449241224,24.90408333,60.1355,-8.187999725
276829000,1497374431,24.90597,60.13908000000001,9.2,5,3,4691590,0,212,30.6,49134,6080,6.8,4565,132,761.0592,724.167199249326,11.726003613428972,412.41255504404523,24.90408333,60.1355,-8.187999725
276829000,1497374580,24.908479999999997,60.1441,6.3,13,14,4691590,0,212,30.6,49134,6080,6.8,4565,149,635.2466,575.268680519851,0.30173798284739917,988.8194612650412,24.90408333,60.1355,-8.187999725
276829000,1497633685,24.905531,60.13868000000001,14.8,3,3,4691590,0,212,30.6,49134,6080,6.8,4653,138,1195.9632,1106.6671563258599,9.791822824741079,363.316520306747,24.90408333,60.1355,-8.187999725
276829000,1497698456,24.90723,60.142849,12.7,12,12,4691590,0,212,30.6,49134,6080,6.8,4679,198,1500.5628,1490.35020179664,0.05270763624895913,837.2467531044208,24.90408333,60.1355,-8.187999725
276829000,1497849683,24.906269,60.14181899999999,14.0,7,6,4691590,0,212,30.6,49134,6080,6.8,4731,144,1188.288,1151.83508012134,3.7866232018443267,714.4277547502674,24.90408333,60.1355,-8.187999725
276829000,1497892939,24.906129999999997,60.14035,14.2,5,4,4691590,0,212,30.6,49134,6080,6.8,4739,132,1102.9392,1043.6954515197501,7.8845504190517754,552.1993493247461,24.90408333,60.1355,-8.187999725
276829000,1497936004,24.905379999999997,60.136798999999996,15.8,1,1,4691590,0,212,30.6,49134,6080,6.8,4760,132,1212.3408,1078.38059671217,25.467146582884595,161.67323109291326,24.90408333,60.1355,-8.187999725
276829000,1498497699,24.90752,60.142348999999996,7.7,15,14,4691590,0,212,30.6,49134,6080,6.8,4946,140,698.404,639.000917778189,0.04831310390026111,786.6102940520632,24.90408333,60.1355,-8.187999725
276829000,1498583828,24.906019,60.1394,10.4,9,5,4691590,0,212,30.6,49134,6080,6.8,4975,209,1334.9248,1297.2067384134698,8.902881102493732,447.6322496676573,24.90408333,60.1355,-8.187999725
276829000,1498972896,24.906570000000002,60.140339000000004,14.9,8,9,4691590,0,212,30.6,49134,6080,6.6,5115,138,1203.1116,1123.5000757616099,5.374173256722548,556.5610389293564,24.90408333,60.1355,-8.187999725
276829000,1498994488,24.908199,60.143501,12.6,20,22,4691590,0,212,30.6,49134,6080,6.9,5119,136,1023.6448,984.553619001997,352.3865698634416,920.2949116064931,24.90408333,60.1355,-8.187999725
276829000,1499015916,24.90605,60.139629000000006,14.6,7,7,4691590,0,212,30.6,49134,6080,6.9,5123,137,1173.1036,1085.24099518957,6.36253912946737,472.83353359758,24.90408333,60.1355,-8.187999725
276829000,1499426346,24.906231,60.138808999999995,13.9,0,359,4691590,0,212,30.6,49134,6080,6.5,5267,132,1082.4264,1055.5151046027802,18.936512463563645,387.5063519984716,24.90408333,60.1355,-8.187999725
276829000,1499426476,24.909269000000002,60.145408999999994,9.5,39,37,4691590,0,212,30.6,49134,6080,6.5,5267,130,769.73,752.956519840784,337.6249854785739,1140.9882652622948,24.90408333,60.1355,-8.187999725
276829000,1499447957,24.905581,60.139591,14.0,1,0,4691590,0,212,30.6,49134,6080,6.5,5271,132,1089.264,1043.1888034881301,10.346855875643783,463.3326515104242,24.90408333,60.1355,-8.187999725
276829000,1499491227,24.905319,60.14012099999999,14.2,0,359,4691590,0,212,30.6,49134,6080,6.6,5291,131,1094.5836,1044.31094592951,8.595983465199424,519.4055129661523,24.90408333,60.1355,-8.187999725
276829000,1499620712,24.90587,60.140769999999996,13.6,3,1,4691590,0,212,30.6,49134,6080,6.8,5330,131,1053.8688,998.8267075291119,8.59641993214302,595.4894604903325,24.90408333,60.1355,-8.187999725
276829000,1499858347,24.908621,60.142879,8.8,26,25,4691590,0,212,30.6,49134,6080,6.7,5412,127,705.9168,690.308505848354,352.0482204101658,859.9238248127957,24.90408333,60.1355,-8.187999725
276829000,1499923285,24.907351000000002,60.14175,9.1,16,15,4691590,0,212,30.6,49134,6080,6.7,5437,126,719.9388,666.937839631383,359.61316506291007,719.6249765677875,24.90408333,60.1355,-8.187999725
276829000,1499944884,24.90785,60.142970999999996,9.0,14,14,4691590,0,212,30.6,49134,6080,6.7,5441,132,747.3839999999999,731.58519315254,0.11243366525802934,858.28872342973,24.90408333,60.1355,-8.187999725
276829000,1500009705,24.907101,60.141628000000004,8.6,15,11,4691590,0,212,30.6,49134,6080,6.7,5466,192,1047.3216,1033.169872515,2.7972771060325208,703.0384808869695,24.90408333,60.1355,-8.187999725
276829000,1500182487,24.90625,60.139252,15.6,5,5,4691590,0,212,30.6,49134,6080,6.7,5525,138,1253.1504,1133.06124002274,11.066300863734774,435.02061920522885,24.90408333,60.1355,-8.187999725
276829000,1500355219,24.90633,60.1395,15.4,6,5,4691590,0,212,30.6,49134,6080,6.7,5583,138,1238.8536,1107.30083261659,10.648333692328622,462.81466199921886,24.90408333,60.1355,-8.187999725
276829000,1500528193,24.9074,60.14279200000001,14.1,15,14,4691590,0,212,30.6,49134,6080,6.7,5642,138,1145.9244,1101.8580147827802,358.77922158575103,833.0758383165193,24.90408333,60.1355,-8.187999725
276829000,1500571237,24.905979000000002,60.14051800000001,13.5,1,0,4691590,0,212,30.6,49134,6080,6.7,5650,132,1055.076,1005.0669115428301,10.66934290431758,568.9155348413415,24.90408333,60.1355,-8.187999725
276829000,1500614461,24.906731,60.144501,9.8,27,26,4691590,0,212,30.6,49134,6080,6.7,5672,182,1105.9048,1093.15558738997,342.34451266588366,1013.5767243945111,24.90408333,60.1355,-8.187999725
276829000,1500873693,24.906031,60.139851,14.4,0,359,4691590,0,212,30.6,49134,6080,6.7,5762,144,1218.1248,1170.08072964542,13.584553593613293,496.69956542328543,24.90408333,60.1355,-8.187999725
276829000,1501068028,24.906999999999996,60.140530000000005,9.5,7,6,4691590,0,212,30.6,49134,6080,6.6,5826,138,817.0980000000001,812.201004658582,10.12857066763409,583.3805869169195,24.90408333,60.1355,-8.187999725
276829000,1501240814,24.906731,60.139141,9.8,5,6,4691590,0,212,30.6,49134,6080,6.6,5886,133,808.1612,795.454645364043,13.933834492902712,431.51707134862755,24.90408333,60.1355,-8.187999725
276829000,1501240954,24.908819,60.14423000000001,6.1,3,15,4691590,0,212,30.6,49134,6080,6.6,5886,140,582.372,577.591684386259,0.13599652108658766,1007.6148123380627,24.90408333,60.1355,-8.187999725
276829000,1501262288,24.905979000000002,60.139729,9.4,11,10,4691590,0,212,30.6,49134,6080,6.6,5890,132,774.7344,755.6700045329139,2.6014080070016945,482.80402456186863,24.90408333,60.1355,-8.187999725
276829000,1501392149,24.908199,60.142669999999995,9.2,17,17,4691590,0,212,30.6,49134,6080,6.4,5941,138,795.6528,780.9725835107989,358.97337204068344,830.9327151440125,24.90408333,60.1355,-8.187999725
276829000,1501521682,24.90653,60.139801,14.2,6,5,4691590,0,212,30.6,49134,6080,6.5,5979,138,1153.0728,1082.05273066617,10.838599172561068,498.10780270462004,24.90408333,60.1355,-8.187999725
276829000,1501586473,24.90737,60.141548,13.4,10,10,4691590,0,212,30.6,49134,6080,6.6,6004,138,1095.8856,1057.01065968023,5.163081550248776,698.1460665893222,24.90408333,60.1355,-8.187999725
276829000,1501608154,24.9095,60.144932,12.2,30,30,4691590,0,212,30.6,49134,6080,6.6,6008,134,980.8264,971.9377157310181,345.97951879458503,1093.1131896806744,24.90408333,60.1355,-8.187999725
276829000,1501737664,24.906919,60.140789,14.4,7,6,4691590,0,212,30.6,49134,6080,6.7,6059,210,1776.432,1695.29271312553,8.969309800200959,609.9752946737707,24.90408333,60.1355,-8.187999725
276829000,1501781054,24.90823,60.143902000000004,12.8,23,21,4691590,0,212,30.6,49134,6080,6.7,6067,128,976.6912,975.138808218968,352.8258075032757,964.0447078950551,24.90408333,60.1355,-8.187999725
276829000,1502018386,24.905769,60.138199,15.1,1,0,4691590,0,212,30.6,49134,6080,6.8,6149,192,1693.7856,1598.0667031330702,17.301270850389763,314.95983622404134,24.90408333,60.1355,-8.187999725
276829000,1502277512,24.9056,60.136970999999996,15.9,0,0,4691590,0,212,30.6,49134,6080,6.5,6240,132,1219.1784,1101.0411927383802,27.21414216917536,184.2923585052431,24.90408333,60.1355,-8.187999725
276829000,1502342314,24.90542,60.140598,13.5,0,359,4691590,0,212,30.6,49134,6080,6.5,6263,139,1111.027,1089.7776414041,8.449607891518838,572.827616497881,24.90408333,60.1355,-8.187999725
276829000,1502450311,24.9069,60.138229,10.5,2,1,4691590,0,212,30.6,49134,6080,6.5,6296,133,856.387,847.132881417803,26.23749860838557,341.9727658596309,24.90408333,60.1355,-8.187999725
276829000,1502623155,24.905720000000002,60.136929,11.2,2,1,4691590,0,212,30.6,49134,6080,6.5,6354,120,816.192,815.189193538293,28.73671656269369,183.35834661335954,24.90408333,60.1355,-8.187999725
276829000,1502623275,24.907351000000002,60.142189,8.4,18,18,4691590,0,212,30.6,49134,6080,6.5,6354,120,642.144,591.8509300913599,355.69121237549854,767.0525074802407,24.90408333,60.1355,-8.187999725
276829000,1502644822,24.906429,60.139591,9.5,5,2,4691590,0,212,30.6,49134,6080,6.5,6358,120,710.52,692.3641460688499,13.95796520353166,474.0683938625795,24.90408333,60.1355,-8.187999725
276829000,1502644950,24.908898999999998,60.14423000000001,6.7,15,17,4691590,0,212,30.6,49134,6080,6.5,6358,128,572.2368,533.681438899399,358.37967181170785,1008.7847679858805,24.90408333,60.1355,-8.187999725
276829000,1502709503,24.906401000000002,60.137501,10.8,3,3,4691590,0,212,30.6,49134,6080,6.5,6382,138,910.0272,884.181560941415,27.014034078158875,257.4686838019081,24.90408333,60.1355,-8.187999725
276829000,1502709639,24.90835,60.143260999999995,7.9,13,13,4691590,0,212,30.6,49134,6080,6.5,6382,136,692.5392,649.547912704551,2.330562319388301,896.6009510415275,24.90408333,60.1355,-8.187999725
276829000,1502796045,24.90687,60.139770999999996,13.7,5,3,4691590,0,212,30.6,49134,6080,6.5,6411,138,1117.3308,1072.89785674379,15.024513062340333,500.41329403189303,24.90408333,60.1355,-8.187999725
276829000,1502817678,24.907049,60.14127,14.7,10,10,4691590,0,212,30.6,49134,6080,6.5,6415,120,1033.752,958.9254550699361,4.376450472696032,663.6480928363262,24.90408333,60.1355,-8.187999725
276829000,1502882478,24.90633,60.14099100000001,14.2,9,10,4691590,0,212,30.6,49134,6080,6.5,6441,127,1061.1612,987.926546068578,1.5325838779685235,624.3854910746471,24.90408333,60.1355,-8.187999725
276829000,1502947296,24.908529,60.14376800000001,12.8,24,24,4691590,0,212,30.6,49134,6080,6.5,6466,132,1007.2128,995.4673191677409,351.009318868297,953.7221502203018,24.90408333,60.1355,-8.187999725
276829000,1503033678,24.90703,60.141009999999994,15.0,6,6,4691590,0,212,30.6,49134,6080,6.5,6495,133,1166.41,1072.9784935396601,8.932964745301467,635.3555234775068,24.90408333,60.1355,-8.187999725
276829000,1503055348,24.910049,60.145081000000005,12.0,35,33,4691590,0,212,30.6,49134,6080,6.5,6499,128,923.648,921.8283968344231,344.248276782276,1117.7451728334306,24.90408333,60.1355,-8.187999725
276829000,1503076837,24.906129999999997,60.137791,15.7,6,7,4691590,0,212,30.6,49134,6080,6.5,6503,132,1205.5032,1075.15334081875,17.01557590369275,279.4426167247581,24.90408333,60.1355,-8.187999725
276829000,1503120048,24.9074,60.141628000000004,14.0,12,12,4691590,0,212,30.6,49134,6080,6.5,6525,197,1625.644,1563.1903117595998,3.1045015507601086,707.1852565764711,24.90408333,60.1355,-8.187999725
276829000,1503163530,24.9069,60.141399,15.5,12,10,4691590,0,212,30.6,49134,6080,6.5,6533,144,1300.1760000000002,1174.42576025274,3.3936287303945036,675.6138683595129,24.90408333,60.1355,-8.187999725
276829000,1503465694,24.9063,60.137951,15.6,6,6,4691590,0,212,30.6,49134,6080,6.8,6641,137,1244.0696,1098.95180577241,18.278185764341377,299.5735930254031,24.90408333,60.1355,-8.187999725
276829000,1503487166,24.9063,60.141231999999995,13.8,3,2,4691590,0,212,30.6,49134,6080,6.7,6645,138,1124.4792,1096.686623847,8.915718615852144,650.3985501287865,24.90408333,60.1355,-8.187999725
276829000,1503919350,24.90633,60.140541000000006,14.7,0,359,4691590,0,212,30.6,49134,6080,6.5,6789,133,1145.7418,1096.56206792641,13.530992231589494,575.348776805514,24.90408333,60.1355,-8.187999725
276829000,1503983844,24.906269,60.14193,14.7,3,2,4691590,0,212,30.6,49134,6080,6.5,6814,126,1085.4396,1024.06098757566,7.6208316754149,726.6177884863156,24.90408333,60.1355,-8.187999725
276829000,1504092179,24.906969,60.13961,14.4,5,3,4691590,0,212,30.6,49134,6080,6.6,6847,198,1674.9216,1589.68942064884,16.297884104995116,485.17823148671243,24.90408333,60.1355,-8.187999725
276829000,1504113807,24.907579000000002,60.142590000000006,13.7,13,12,4691590,0,212,30.6,49134,6080,6.6,6851,138,1117.3308,1051.14944992505,1.8131162725805545,813.460552152291,24.90408333,60.1355,-8.187999725
276829000,1504329683,24.905371,60.137211,14.6,1,2,4691590,0,212,30.6,49134,6080,6.6,6930,131,1121.7268,1043.29746808679,18.573853747151187,203.61782637432378,24.90408333,60.1355,-8.187999725
